;Comment
1266;['я', 'какой', 'выходной', 'день', 'прекрасный', 'настроение', 'сесть', 'смотреть', 'не', 'отпускать', 'я', 'после', 'просмотр', 'навалиться', 'такой', 'печаль', 'немного', 'охуесть', 'ещё', 'несколько', 'день', 'обдумывать', 'это', 'всё', 'отходить', 'очень', 'хороший', 'фильм', 'так', 'я', 'ещё', 'фильм', 'балабанов', 'груз']
1267;['груз', 'охуенный', 'пересматривать', 'бузать', 'ржа', 'конь']
1268;['ого', 'знать', 'снять', 'один', 'книга', 'не', 'отпускать', 'очень', 'тронуть', 'драма', 'смотреть']
1269;['время', 'например', 'тимберлейк', 'мерфь', 'фильм', 'правда', 'слабоватый', 'концепция', 'пять', 'плюс']
1270;['менять', 'время', 'деньга', 'получать', 'абсолютно', 'стандартный', 'пресный', 'история', 'очередной', 'бонний', 'клайд', 'который', 'грабить', 'богатый', 'это', 'весело', 'а', 'зритель', 'сопереживать', 'сделать', 'чуточку', 'робингуд', 'как', 'знать', 'маловатый', 'назвать', 'это', 'хороший', 'фильм']
1271;['всё', 'время', 'забывать', '●']
1272;['ой', 'это', 'любимый', 'фильм', 'рептилоид']
1276;['ну', 'написать', 'хороший', 'фильм']
1277;['раз', 'объяснять', 'такой', 'королевский', 'битва', 'понятно', 'почему', 'вездесущие', 'копия', 'девочка', 'популярный']
1278;['многий', 'детишки', 'неведомый', 'популярный', 'книги\\фильмы\\игры\\аним', 'тема', 'стоять', 'ровно', 'два', 'древний', 'кит', 'королевский', 'битва', 'хищник']
1279;['что', 'копия', 'я', 'просто', 'похожий', 'королевский', 'битва', 'мочь', 'вспомнить', 'кроме', 'голодный', 'игра', 'труд', 'первый', 'часть', 'досмотреть', 'слишком', 'нудно', 'а', 'интересно', 'глянуть', 'похожий']
1280;['всякий', 'голодный', 'игра', 'подобный', 'подростковый', 'высосать', 'палец', 'франшиза', 'копирка', 'я', 'название', 'помнить', 'лабиринт', 'казаться', 'бежать', 'лабиринт', 'дивергент', 'прочий', 'херня', 'я', 'знать', 'смотреть', 'б', 'подруга', 'писаться']
1281;['игра', 'который', 'вполне', 'считать', 'культовый', 'правда', 'это', 'копия', 'девочка', 'но', 'основа', 'оригинальный', 'королевский', 'битва', 'сделать']
1282;['идиократия', 'крутой', 'фильм']
1285;['не', 'знать', 'пробовать', 'пара', 'посмотреть', 'настолько', 'пресный', 'юмор', 'подача', 'сюжет', 'перемотка', 'смотреть']
1286;['у', 'почему', 'пара', 'идти', 'изобретение', 'ложь', 'попробовать', 'классный']
1287;['тоже', 'егэ', 'обидно', 'стать', '●', 'мб']
1289;['лола', 'вавилон', 'наш', 'эра', 'говно', 'о', 'прямо', 'сказать', 'режиссёр', 'несколько', 'день', 'выход', 'фильм', 'даже', 'два', 'крутой', 'вступительный', 'сцена', 'подряд', 'смочь', 'спасти']
1290;['согласный', 'порадовать', 'вид', 'троицк']
1291;['идиократия', 'странный', 'фильм', 'вроде', 'должный', 'стать', 'гротескный', 'пародия', 'современный', 'общество', 'построить', 'объяснять', 'это', 'идиот', 'такой', 'фильм', 'всё', 'максимально', 'разжевать', 'максимально', 'просто', 'максимально', 'подробно', 'причина', 'проблема', 'разжёвывать', 'состояние', 'кашица', 'начало', 'фильм', 'в', 'общий', 'предел', 'известный', 'мемасик', 'совершенно', 'зайти']
1292;['это', 'стиль', 'джадж', 'автор', 'бивис', 'баттхеда']
1293;['генетический', 'опера', 'шикарный', 'киберпанк', 'готика', 'антиутопия', 'один', 'флакон', 'я', 'вообще', 'любить', 'мюзикл', 'это', 'нечто', 'совершенно', 'иной', 'сначала', 'хотеть', 'смотреть', 'относиться', 'предубеждение', 'полчаса', 'отлипнуть', 'но', 'разумеется', 'смотреть', 'оригинал', 'желание', 'саба', 'иначе', 'многое', 'теряться', 'многие', 'песня', 'фильм', 'войти', 'прочно', 'плейлист']
1294;['жать', 'рука', 'фильм', 'стать', 'откровение', 'кстати', 'провалиться', 'прокат', 'пересматривать', 'наверное', 'музыкальный', 'партия', 'просто', 'супер', 'учёт', 'актёр', 'петь', 'сам', 'пэрис', 'хилтон']
1295;['поддерживать', 'господин', 'до', 'просмотр', 'относиться', 'фильм', 'некоторый', 'предубеждение', 'непонимание', 'первый', 'минута', 'убеждаться', 'свой', 'чувство', 'слово', '«', '’', '”', 'торкнуть', 'смотреть', 'несколько', 'многие', 'партия', 'вовсе', 'наизусть', 'помнить', 'музыка', 'крутой', 'специфический', 'юмор', 'построить', 'больший', 'часть', 'гротескный', 'персонаж', 'явственный', 'чувство', 'неловкость', 'вызывать', 'нездоровый', 'смешок', 'сюжет', 'банальный', 'спасать', 'картина', 'вырождение', 'бездушный', 'бессмысленный', 'мясорубка', 'даже', 'посреди', 'угольный', 'чёрный', 'юмор', 'китч', 'физический', 'уродство', 'найтись', 'место', 'простой', 'красота', 'простить', 'патетика', 'говорить', 'тётя', '«цэ', 'фильм', 'це', 'кыця»']
1296;['если', 'неудачный', 'прокат', 'вроде', 'показать', 'кинотеатр', 'мочь', 'стать', 'один', 'самый', 'успешный', 'свой', 'ниша', 'как', 'жаль', 'малоизвестный']
1297;['он', 'погубить', 'смена', 'политика', 'кинокомпания', 'семейный', 'кино', 'связь', 'это', 'ограничение', 'прокат', 'помнить', 'смотреть', 'трейлер', 'ожидать', 'поход', 'кино']
1298;['рекомендовать', 'посмотреть', 'тот', 'автор', 'стиль', 'отличаться', 'существенно', 'возможно', 'зайти', 'многие', 'актёр', 'генетический', 'опреры', 'сняться', 'финальный', 'трек', 'второй', 'часть', 'терренс', 'здунич', 'качество', 'видео', 'фильм', 'найти', '●']
1299;['только', 'хотеть', 'написать']
1300;['генетический', 'опера', 'получить', 'золотой', 'малина', 'женский', 'роль', 'го', 'план', 'перис', 'хилтон']
1301;['совершенно', 'незаслуженно', 'кстати', 'избаловать', 'тп', 'отыграть', 'отлично', 'она']
1303;['эквилибриум', 'погубить', 'общий', 'дешманство', 'выйти', 'матрица', 'гаттака', 'очень', 'долго', 'раскручиваться', 'упор', 'рефлексия', 'душевный', 'мука', 'герой', 'такой', 'массовый', 'провал', 'запад', 'бежать', 'человек', 'провал', 'разрушитель', 'свой', 'время', 'сюрприз', 'у', 'отлично', 'заслать', 'каждый', 'второй', 'кассета']
1304;['оффтоп', 'узнать', 'запад', 'провалиться', 'последний', 'киногерой', 'шварценеггер', 'охренела']
1305;['тоже', 'киногерой', 'вспомнить', 'сразу', 'наверно', 'рано', 'выйти', 'понять', 'зритель', 'самоирония', 'пародия', 'боевик', 'плюс', 'кино', 'парк', 'юрский', 'период', 'идти', 'оставлять', 'шанс', 'конкурент']
1306;['американец', 'мочь', 'юмор', 'сатира', 'смотреть', 'обзор', 'критика', 'понять', 'сатира', 'весь', 'жанр', 'боевик', 'штамп', 'всё', 'воспринимать', 'серьёз']
1307;['но', 'последний', 'киногерой', 'скучный', 'боевик', 'глупый', 'серьёзный', 'большинство', 'воспринять', 'стёб', 'причём', 'неуместный']
1308;['кассета', 'спасти', 'столько', 'фильм', 'россия', 'спустя', 'год', 'узнавать', 'неплохой', 'общий', 'фильм', 'оказываеться', 'яв', 'америка', 'просто', 'ненавидеть']
1309;['это', 'видимо', 'пикаба', 'действовать', 'непонятно', 'почему', 'некоторый', 'пост', 'вылетать', 'горячий', 'тысяча', 'плюс', 'вполне', 'годный', 'набирать', 'максимум', 'пара', 'сотня']
1310;['в', 'эквилибриум', 'наворотить', 'по', 'ещё', 'минималистичный', 'сделать']
1311;['кстати', 'бежать', 'человек', 'предсказать', 'это', 'дублёр', 'менять', 'лицо', 'лицо', 'бен', 'ричардс', 'сделать', 'видео', 'убийство', 'начало', 'х', 'это', 'выглядеть', 'фантастика', 'фильм', 'событие', 'происходить', 'это', 'стать', 'реальность']
1312;['сейчас', 'старшеклассник', 'вполне', 'способный', 'сделать', 'это', 'единственный', 'защита', 'светить', 'свой', 'лицо', 'голос', 'интернет']
1313;['ну', 'сказать', 'эквилибриум', 'выглядеть', 'прямо', 'дёшево', 'минималистичный', 'декорация', 'присутствовать', 'тем', 'менее', 'фильм', 'любить', 'сюжет', 'актёр', 'идея']
1314;['тс', 'фильм', 'бразилия']
1315;['у', 'теория', 'что', 'сам', 'дело', 'фильм', 'офигенный', 'уникальный', 'идея', 'ган', 'кат', 'полный', 'бред', 'капля', 'вдуматься', 'стильно', 'изобразить', 'всё', 'прощать', 'ведь', 'сюжет', 'очень', 'вторичненький', 'и', 'критика', 'выдерживать', 'этот', 'антиутопия', 'фантаст', 'второй', 'половина', 'век', 'наштамповать', 'превеликий', 'множество', 'и', 'точно', 'звёздный', 'война', 'крутой', 'сюжет', 'сабля', 'дарт', 'вейдёр', 'потому', 'новый', 'трилогия', 'сабля', 'злыдень', 'чёрный', 'народ', 'посчитать', 'провальный', 'хотя', 'вдуматься', 'старый', 'трилогия', 'сюжет', 'блистать', 'быть', 'новый', 'фильм', 'новый', 'крутотень', 'народ', 'всё', 'простить', 'кстати', 'список', 'водный', 'мир', 'он', 'подходить']
1316;['я', 'говорить', 'фильм', 'плохой', 'наоборот', 'очень', 'уважать', 'просто', 'время', 'очень', 'сильно', 'угореть', 'нео', 'морфеуса', 'похождение', 'клирик', 'престон', 'смотреться', 'бюджетный', 'вторично', 'опять', 'весь', 'этот', 'тема', 'пистолетный', 'кат', 'вызывать', 'претензия']
1317;['так', 'тот', 'концепция', 'общество', 'минимализм', 'это', 'прям', 'обязательный', 'условие']
1318;['там', 'конец', 'взрыв', 'такой', 'ощущение', 'проектор', 'простыня', 'светить', 'дёшево', 'очень', 'фильм', 'отрочество', 'очень', 'зайти']
1319;['очень', 'похожий', 'матрица', 'выглядеть', 'круто', 'детство', 'смотреть', 'спросить', 'брат', 'это', 'нео']
1320;['так', 'это', 'хороший']
1321;['не', 'знать', 'насчёт', 'фильм', 'королевский', 'битва', 'знать', 'автор', 'книга', 'ещё', 'манга', 'атмосферный', 'мочь', 'кинуть']
1322;['если', 'любить', 'провал']
1323;['отписаться', 'топ', 'в', 'перечень', 'хватать', 'бразилия', 'значит', 'вендетта', 'тёмный', 'город', 'метрополис', 'так', 'далее']
1324;['у', 'бежать', 'человек', 'кассета', 'шварценеггер', 'любой', 'случай', 'шикарный', 'смысл', 'бежать', 'человек', 'добавлять']
1325;['книга', 'шикарный', 'фильм', 'фуфло']
1327;['провал', 'значит', 'фильм', 'плохой', 'большой', 'лебовск', 'провальный']
1328;['наверно', 'сейчас', 'минус', 'кидать', 'впервые', 'посмотреть', 'лебовск', 'год', 'честно', 'говорить', 'понять', 'культовость', 'ну', 'забавно', 'место', 'но', 'досматривать', 'прям', 'труд']
1329;['как', 'один', 'компания', 'сказать', '«криминальный', 'чтиво»', 'зайти', 'я', 'сказать', 'посмотреть', 'слишком', 'поздно', 'время', 'это', 'фильм', 'бомба', 'когда', 'сказать', 'похожий', 'фильм', '«четверг»', '«кровавый', 'четверг»', 'кч', 'понять', 'спрашивать', 'это', 'фильм']
1330;['я', 'решить', 'посмотреть', '«апокалипсис', 'сегодня»', 'знать', 'это', 'великий', 'фильм', 'за', 'заход', 'посмотреть', 'целиком', 'получиться', 'послать', 'сцена', 'брандо', 'вообще', 'прийтись', 'делать', 'перерыв', 'каждый', 'минута']
1331;['он', 'очень', 'настроение', 'я', 'очень', 'зайти', 'часто', 'пересматривать']
1332;['тоже', 'начало', 'лето', 'посмотреть', 'финал', 'обрезать', 'мочь', 'похищение', 'завернуть', 'крутой', 'а', 'чувак', 'очень', 'крутой', 'смешно', 'так', 'лёгкий', 'улыбка', 'это', 'стебный', 'криминал', 'комедия']
1333;['вавилон', 'хуйня', 'провалиться', 'странно', 'жаль', 'дизель', 'такой', 'фактура', 'сниматься', 'постоянно', 'форсаж', 'ещё', 'какой', 'говно']
1334;['согласный', 'смотреть', 'вспомнить', 'толком', 'мочь', 'фильм', 'значит', 'правда', 'хует']
1335;['в', 'потрошитель', 'офигенный', 'концовка', 'это', 'фильм', 'выгодно', 'отличаться', 'остальной']
1336;['посмотреть', 'апгрейд', 'видеть']
1337;['да', 'хороший', 'как', 'правильно', 'писать', 'апгрейд', 'это', 'правильный', 'вено', 'и', 'актёр', 'год', 'похожий', 'харди']
1339;['неа', 'видеть', 'пойти', 'качнуть', 'спс', 'наводка']
1340;['концовка', 'гаттаки', 'сильный', 'запоминаться', 'очень', 'уместный']
1341;['ну', 'хз', 'там', 'вроде', 'всё', 'именно', 'этот', 'идти', 'весь', 'фильм', 'быть', 'странно', 'увидеть', 'концовка', 'дух', 'хранитель', 'еслиб', 'год', 'самый', 'отлёт', 'раскрыть', 'изрешетить', 'пуля', 'попытка', 'добежать', 'бетонка', 'ракета']
1342;['считать', 'фильм', 'жалкий', 'пародия', 'генетический', 'опера']
1343;['полностью', 'согласный', 'взять', 'часть', 'сюжет', 'превратить', 'второсортный', 'боевик']
1344;['ну', 'хз', 'концовка', 'стиль', 'сон', 'собака', 'считать', 'отвратительный', 'творческий', 'импотенция', 'сценарист', 'я', 'такой', 'вообще', 'испортить', 'всё', 'впечатление']
1345;['фильм', 'бразилия', 'однозначно', 'список', 'добавить', 'очень', 'тяжёлый', 'морально', 'давящий', 'демонстрировать', 'торжество', 'всепронизывать', 'бюрократия', 'слишком', 'сильный', 'система', 'слишком', 'уверенный', 'собственный', 'безупречность', 'адов', 'смесь', 'оруэлл', 'хаксли', 'кафка', 'сразу', 'и', 'всё', 'это', 'охренительный', 'ретрофутуристический', 'стиль', 'конечно', 'фильм', 'провалиться', 'прокат', 'отыграться', 'кинотеатров', 'версия', 'запилить', 'сократить', 'хороший', 'концовка']
1346;['там', 'возможный', 'хороший', 'концовка']
1347;['ну', 'нафиг', 'отрезать', 'финальный', 'сцена', 'перепилить', 'середина', 'ещё', 'сильный', 'запутать', 'ситуация', 'трип', 'главное', 'герой', 'получиться', 'хороший', 'концовка', 'крайний', 'мера', 'открытый', 'мол', 'правда', 'убежать', 'умереть', 'честь', 'попасть', 'рай', 'всё', 'присниться', 'мозг', 'сила', 'гореть', 'пердака', 'отчаянно', 'цепляться', 'хороший', 'реальность', 'такой', 'объяснение', 'мерещиться', 'процесс', 'начинать', 'триповать', 'главгерой', 'но', 'именно', 'финальный', 'сцена', 'больно', 'бить', 'башка', 'аж', 'материться', 'хотеться']
1348;['не', 'сказать', 'потошитель', 'королевский', 'битва', 'это', 'антиутопия']
1349;['а', 'ещё', 'годный', 'киноантиутопия', 'который', 'олдфаг', 'помнить', 'просвещённый', 'современный', 'зритель', 'такой', 'смотреть', 'тяжко', 'метрополис', 'фильм', 'год', 'чёрно', 'белый', 'немой', 'частично', 'утратить', 'любимый', 'фильм', 'гитлер', 'прочить', 'глаз', 'человек', 'столетний', 'давность', 'показывать', 'лютый', 'киберпанк', 'пожирать', 'человек', 'превратиться', 'омертвить', 'деталь', 'машина', 'религия', 'государство', 'слиться', 'нечто', 'единый', 'целое', 'визуальный', 'ряд', 'чёрно', 'белый', 'фильм', 'потрясать', 'поднять', 'вопрос', 'актуальный', 'отчасти', 'отчасти', 'век', 'интеграция', 'человечество', 'мир', 'машина', 'пойти', 'плохой', 'сценарий', 'и', 'фильм', 'провалиться', 'прокат', 'верный', 'настолько', 'оверпрайснуть', 'производство', 'тогдашний', 'рынок', 'просто', 'вписаться', 'едва', 'обанкротить', 'студия']
1350;['бежать', 'человек', 'королевский', 'битва', 'хороший', 'фильм', 'я', 'лично', 'равно', 'провалиться']
1351;['бразилия', 'неплохой', 'фильм']
1354;['бразилия', 'шикарный', 'неплохой']
1355;['господь', 'любой', 'топ', 'фильм', 'фильм', 'другой', 'спасибо', 'тс']
1356;['всегда', 'пожалуйста', 'ツ']
1357;['всё', 'просмотреть', 'автор']
1358;['просто', 'некоторый', 'фильм', 'подходить', 'развлекательный', 'просмотр', 'хруст', 'попкорн', 'пепси', 'кольный', 'отрыжка', 'тут', 'нужный', 'вдумчивый', 'просмотр', 'возможность', 'пересмотр', 'момент', 'который', 'проспать', 'понять', 'из', 'перечисленный', 'фильм', 'нравиться', 'гаттака']
1359;['зелёный', 'миля', 'особо', 'подходить', 'помешать', 'собрать', 'свой', 'бюджет', 'прокат', 'множество', 'разный', 'фактор', 'влиять', 'успешность', 'фильм', 'маркетинг', 'конкурент', 'прокат']
1360;['ещё', 'остров', 'йоханссон', 'макгрегор', 'логика', 'вопрос', 'целое', 'заставлять', 'задуматься', 'снятой', 'шикарно']
1361;['в', 'целое', 'очень', 'хороший', 'фильм', 'гораздо', 'сойка', 'дивиргент', 'экранизация', 'бежать', 'лабиринт', 'вообще', 'молчать', 'первый', 'часть', 'вполне', 'около', 'второй', 'просто', 'досмотреть', 'конец', 'и', 'общий', 'фон', 'список', 'вавилон', 'откровенный', 'дно', 'сожаление', 'наверное', 'плохой', 'сделать', 'вино', 'дизель', 'снятой', 'дорого', 'богато', 'сценарий', 'увы', 'говно', 'игра', 'место', 'сюжет']
1362;['сойка', 'дивиргент', 'экранизация', 'бежать', 'лабиринт', 'экранизация', 'соответствовать', 'уровень', 'первоисточник', 'точка', 'зрение', 'перечисленный', 'смотрибельный']
1363;['до', 'сей', 'пора', 'вспоминать', 'первый', 'книга', 'бежать', 'спиратиля', 'онлайн', 'один', 'страница', 'сноска', 'переводчик', 'сам', 'знать', 'смысл', 'фраза', 'оригинал', 'белиберда', 'вставить', 'авторский', 'набор', 'слово']
1364;['плохой', 'творение', 'это', 'последний', 'риддик', 'я', 'фанат', 'первый', 'два', 'часть', 'последний', 'зацепиться', 'в', 'память', 'отложиться', 'совершенно', 'нечто', 'однообразный', 'ждать', 'несколько', 'год', 'такой', 'разочарование']
1365;['а', 'третий', 'часть']
1366;['ага', 'скопировать', 'первый', 'фильм', 'другой', 'монстр', 'положить', 'болт', 'движуха', 'некромонгер']
1367;['а', 'хороший', 'фильм', 'утопия']
1368;['титаник', 'из', 'книжка', 'му', 'му']
1370;['голодный', 'игра', 'но', 'книга', 'а', 'титаник', 'антиутопия']
1372;['спс', 'надо', 'глянуть']
1373;['заводной', 'апельсин', 'немного', 'тема', 'антиутопия', 'стиль', 'очень', 'сильный', 'картина', 'ещё', 'ужастик', 'пугать', 'куб', 'куб', 'тессеракт', 'интересный', 'филосовский', 'точка', 'зрение']
1374;['заводной', 'апельсин', 'немного', 'тема', 'антиутопия', 'хотя', 'тема', 'вмешательство', 'личность', 'контроль', 'один', 'центральный', 'но', 'фильм', 'это', 'сильно', 'чувствоваться', 'книга', 'фильм', 'многий', 'вообще', 'спорный', 'экранизация', 'хотя', 'хороший']
1375;['к', 'сожаление', 'куб', 'интересный', 'концепция', 'содержать', 'убогий', 'идея', 'убить', 'человек', 'разнообразный', 'способ']
1376;['так', 'эквилибриум', 'туповатый', 'такой', 'ляп', 'весь', 'смысл', 'стираться', 'негр', 'клирик', 'напарник', 'престина', 'спокойно', 'лыбиться', 'допрашивать', 'джон', 'да', 'вообще', 'скрывать', 'свой', 'эмоция', 'особенно', 'чувство', 'ненависть', 'я', 'это', 'сразу', 'глаз', 'броситься', 'весь', 'идея', 'фильм', 'просто', 'стать', 'тупой', 'всерьёз', 'восприниматься', 'крайне', 'тупой', 'ляп', 'выйти']
1377;['так', 'свой', 'босс', 'прозиум', 'принимать']
1378;['уже', 'пояснить', 'верхушка', 'принимать', 'прозиум', 'а', 'лишь', 'изображать', 'шир', 'нары', 'масса', 'рядовой', 'исполнитель', 'поэтому', 'свой', 'свидетель', 'поулыбиться', 'поприкалываться', 'почему', 'напарник', 'казачок', 'заслать', 'тема', 'для', 'это', 'дополнительный', 'стёб', 'дурачок', 'престон', 'который', 'мучиться', 'мучиться', 'пыжиться', 'страдать', 'идея', 'а', 'давно', 'тема', 'просто', 'считать', 'удобный', 'поддерживать', 'система', 'внутри', 'сам', 'карьерный', 'рост', 'прочий', 'ништяк', 'собственно', 'спокойно', 'улыбаться', 'вежливость', 'главное', 'эмоциональный', 'равновесие', 'сохранять']
1379;['напарник', 'казачок', 'заслать', 'причём', 'просто', 'заслать', 'изначальный', 'цель', 'эмоционально', 'раскачать', 'год']
1380;['значит', 'это', 'делать', 'фильм', 'ещё', 'тупой', 'ведь', 'выходить', 'год', 'который', 'хороший', 'хороший', 'среди', 'хороший', 'хороший', 'который', 'вычислять', 'стоить', 'перила', 'коснуться', 'оказаться', 'говно', 'лопата', 'вы', 'сам', 'это', 'понимать', 'не', 'оправдывать', 'явный', 'ляп', 'негр', 'принимать', 'препарат', 'фильм', 'тупой']
1381;['район', 'тода', 'провалиться', 'фильм', 'отличный']
1382;['чтоб', 'фильм', 'проваливаться', 'бюджет', 'млн', 'сбор']
1383;['как', 'заёбывать', 'гаттака', 'называть', 'антиутопия', 'это', 'утопия', 'прекрасный', 'мир', 'человечество', 'решить', 'проблема', 'свой', 'несовершенный', 'природа', 'просто', 'кучка', 'человек', 'повезти', 'родитель', 'долбоёбами', 'решить', 'положить', 'судьба', 'свой', 'ребёнок', 'откуп', 'фортуна']
1384;['вы', 'понять', 'фильм', 'получить', 'естественный', 'путём', 'человек', 'финал', 'оказаться', 'число', 'хороший', 'слоган', 'фильм', 'фашист', 'понять', 'убивать', 'процесс', 'второй', 'мировой', 'война', 'неидеальный', 'человек', 'пойти', 'имхо', 'это', 'самый', 'антифашистский', 'фильм', 'история', 'кинематограф', 'необходимо', 'вводить', 'школа', 'обязательный', 'просмотр']
1385;['он', 'обман', 'попасть', 'миссия', 'посреди', 'который', 'внезапно', 'умереть', 'подвести', 'для', 'гаттака', 'пример', 'яркий', 'эгоизм', 'главный', 'герой', 'поставить', 'свой', 'хотеть', 'выше', 'интерес', 'человечество', 'возможно', 'жизнь', 'другой', 'человек']
1386;['он', 'оказаться', 'число', 'хороший', 'обмануть', 'система', 'отбор', 'хороший', 'хотя', 'оказаться', 'провалиться', 'пройти', 'лишь', 'личный', 'симпатия', 'который', 'предназначить', 'повышение', 'качество', 'группа', 'действовать', 'экстремальный', 'условие', 'освоение', 'космический', 'ебеня', 'букет', 'обманчивый', 'надежда', 'кривая', 'истреблять', 'национал', 'социалист', 'и', 'засунуть', 'смайлик', 'задница']
1387;['утопия', 'антиутопия', 'жанр', 'смыкаться', 'поскольку', 'стираться', 'порой', 'сам', 'граница', 'добро', 'зло']
1388;['как', 'заёбывать', 'гаттака', 'называть', 'антиутопия', 'это', 'утопия', 'прекрасный', 'мир', 'человечество', 'решить', 'проблема', 'свой', 'несовершенный', 'природа', 'просто', 'кучка', 'человек', 'повезти', 'родитель', 'долбоёбами', 'решить', 'положить', 'судьба', 'свой', 'ребёнок', 'откуп', 'фортуна', 'ну', 'всё', 'правильно', 'анти', 'это', 'против', 'вместо', 'утопия', 'быть', 'строить', 'человек', 'весь', 'таракан', 'голова', 'который', 'вместо', 'утопия', 'построить', 'антиутопия']
1389;['там', 'антиутопия', 'натуральный', 'утопия', 'вселенная', 'гаттаки', 'прекрасный', 'наш', 'реальность', 'описывать', 'невероятный', 'достижение', 'колоссальный', 'недостаток']
1390;['так', 'какой', 'дивный', 'новый', 'мир', 'мы', 'утопия', 'человечество', 'решить', 'проблема', 'просто', 'кто', 'повезти', 'в', 'идиократия', 'вообще', 'страшный', 'проблема', 'поливать', 'поле', 'вода', 'газировка']
1391;['везде', 'идиократия', 'пихать', 'мочь', 'понять', 'какой', 'заслуга', 'типичный', 'штамповать', 'проходняк', 'один', 'единственный', 'шутка', 'который', 'обсасывать', 'полтора', 'час', 'смотреть', 'какой', 'тупой', 'ржак']
1392;['спасибо', 'найти', 'пара', 'новый', 'киношка', 'вечер', 'воскресение']
1393;['задрать', 'спойлерофоб', 'вместо', 'нормальный', 'описание', 'фильм', 'сюжет', 'это', 'фильм', 'спойлер', 'который', 'спойлер', 'вместе', 'спойлер', 'спасать', 'спойлер']
1394;['вавилон', 'наш', 'эра', 'сильно', 'вторичный', 'достаточно', 'убогий', 'шоу', 'который', 'провалиться', 'вполне', 'заслуженно', 'оно', 'пустой', 'кредитный', 'карта', 'потрошитель', 'разовый', 'экшон', 'пустовато', 'вторично', 'хотя', 'уныло', 'вавилон', 'а', 'практически', 'неизвестный', 'широкий', 'публика', 'антиутопия', 'увы', 'самый', 'популярный', 'жанр', 'запад', 'тот', 'старенький', 'харрисон', 'берджерон', 'менее', 'старенький', 'бразилия', 'вполне', 'свежий', 'анон', 'пс', 'знать', 'прокат', 'электрический', 'сон', 'ф', 'к', 'дик', 'сериал', 'крайне', 'заслать', 'серия', 'крайний', 'мера', 'просто', 'отличный']
1395;['у', 'фильм', 'заходить', 'подготовить', 'мы', 'смотреть', 'кина', 'дза', 'дза', 'вот', 'это', 'антиутопия', 'а', 'ваш']
1396;['казаться', 'сам', 'ведать', 'наш', 'антиутопия', 'снять', 'бессмысленно', 'беспощадно', 'классика', 'с', 'блекджек', 'общий', 'даже', 'название', 'копирка']
1397;['эквилибриум', 'суперский', 'гаттака', 'божественный', 'просто', 'недопонять', 'видимо', 'неудачный', 'маркетинг', 'надо', 'потрошитель', 'посмотреть', 'всё', 'таки', 'джуда', 'ло']
1398;['почти', 'смотреть', 'отличный', 'фильм']
1399;['хороший', 'эквилибриум', 'идиократия', 'королевский', 'битва']
1400;['большой', 'спасибо', 'автор', 'пост', 'поставить', 'несколько', 'фильм', 'закачка', 'хотя', 'наверняка', 'большинство', 'видеть', 'жить', 'давно', 'и', 'лишь', 'небольшой', 'просьба', 'будущее', 'указывать', 'пожалуйста', 'рядом', 'название', 'фильм', 'год', 'релиз', 'искать', 'порой', 'бывать', 'трудно', 'ещё', 'спасибо']
1401;['постараться', 'учесть', 'будущее']
1402;['идти', 'сюда', 'сякой', 'батарейка', 'задница', 'шварценегер', 'сколько', 'год', 'пройти', 'помнить', 'дико', 'смешной', 'этот', 'фраза', 'казаться']
1403;['насчёт', 'вавилон', 'н', 'э', 'согласный', 'первый', 'смотреть', 'ещё', 'первый', 'курс', 'хроник', 'риддик', 'вообще', 'понять', 'происходить', 'каша', 'событие', 'локация', 'мотивация', 'и', 'этот', 'поздний', 'найтись', 'объяснение', 'продюсер', 'выкинуть', 'фильм', 'минута', 'без', 'согласование', 'режиссёр', 'так', 'быть', 'видимо', 'принцип', 'экшен', 'итог', 'мотивация', 'персонаж', 'меняться', 'настроение', 'точка', 'ломка', 'сам', 'кассовица', 'кстати', 'призывать', 'фильм', 'ходить', 'сделать', 'это', 'прямо', 'стартовый', 'пресс', 'конференция', 'уже', 'поздний', 'прочитать', 'вавилонский', 'младенец', 'пересмотреть', 'фильм', 'иллюстрация', 'роман', 'зайти', 'но', 'повториться', 'самостоятельный', 'произведение', 'имхо', 'фильм', 'недееспособный']
1404;['забыть', 'шикарный', 'фильм', 'бразилия', 'мир', 'весь', 'заведовать', 'чиновник', 'который', 'мочь', 'ошибаться', 'где', 'муха', 'печатный', 'машинка', 'перевернуть', 'судьба', 'невиновный', 'человек', 'где', 'место', 'человеческий', 'доброта', 'взаимопомощь', 'где', 'судьба', 'восстать', 'против', 'система', 'красочный', 'фатальный', 'и', 'собрать', 'вдвое', 'маленький', 'свой', 'бюджет']
1405;['честно', 'ещё', 'добавить', 'бразилия', 'невероятно', 'запасть', 'душа', 'фильм', 'который', 'довольно', 'интересно', 'отображать', 'реалия', 'анти', 'утопия']
1406;['значит', 'вендетта', 'взгляд', 'отличный', 'фильм', 'хотя', 'назвать', 'провалиться', 'прокат']
1407;['поздравлять', 'сынок', 'очень', 'маленький', 'мозг', 'маленький', 'мозг', 'зато', 'большой', 'череп']
1408;['вавилон', 'н', 'э', 'шляпа', 'полный', 'остальной', 'норма', 'и', 'генетический', 'опера', 'раз', 'крутой', 'потрошитель']
1409;['так', 'королевский', 'битва', 'книга', 'снятой', 'книга', 'просто', 'офигенный', 'фильм']
